sentence_ID,words,labels,labels_encoded2
72,Restart,B-ACTION VERB,2
72,aircraft,O NOUN,35
72,or,O SCONJ,41
72,contact,O NOUN,35
72,DJI,B-PARAMETER PROPN,15
72,Support,B-FUNCTION NOUN,7
72,if,O SCONJ,41
72,the,O PRON,38
72,issue,O NOUN,35
72,persists,O VERB,42
72,(,O PUNCT,40
72,Code,O NOUN,35
72,:,O PUNCT,40
72,40011,O NUM,36
72,),O PUNCT,40
73,Gimbal,B-COMPONENT NOUN,4
73,IMU,B-PARAMETER PROPN,15
73,data,O NOUN,35
73,error,O NOUN,35
73,.,O PUNCT,40
73,Contact,B-ACTION NOUN,0
73,DJI,B-PARAMETER PROPN,15
73,Support,B-FUNCTION NOUN,7
73,for,O ADP,31
73,assistance,O NOUN,35
73,(,O PUNCT,40
73,Code,O NOUN,35
73,:,O PUNCT,40
73,40021,O NUM,36
73,),O PUNCT,40
74,Gimbal,B-COMPONENT NOUN,4
74,motor,O NOUN,35
74,overloaded,I-STATE VERB,28
74,.,O PUNCT,40
74,Check,B-ACTION VERB,2
74,whether,O SCONJ,41
74,gimbal,O NOUN,35
74,can,O AUX,33
74,rotate,O VERB,42
74,freely,O ADV,32
74,(,O PUNCT,40
74,Code,O NOUN,35
74,:,O PUNCT,40
74,40003,O NUM,36
74,),O PUNCT,40
75,Gimbal,B-COMPONENT NOUN,4
75,stuck,I-STATE VERB,28
75,.,O PUNCT,40
75,Check,B-ACTION VERB,2
75,whether,O SCONJ,41
75,gimbal,O NOUN,35
75,lock,I-STATE NOUN,27
75,is,O AUX,33
75,removed,I-ACTION VERB,23
75,and,O SCONJ,41
75,ensure,O VERB,42
75,gimbal,O NOUN,35
75,can,O AUX,33
75,rotate,O VERB,42
75,freely,O ADV,32
75,(,O PUNCT,40
75,Code,O NOUN,35
75,:,O PUNCT,40
75,40002,O NUM,36
75,),O PUNCT,40
76,GPS,O NOUN,35
76,signal,O NOUN,35
76,weak,O ADJ,30
76,.,O PUNCT,40
76,Fly,B-ACTION VERB,2
76,with,O ADP,31
76,caution,O NOUN,35
76,.,O PUNCT,40
76,Aircraft,O NOUN,35
76,in,O ADP,31
76,Altitude,B-PARAMETER NOUN,14
76,Zone,B-COMPONENT NOUN,4
76,.,O PUNCT,40
76,Max,O ADJ,30
76,altitude,O NOUN,35
76,set,O VERB,42
76,to,O ADP,31
76,nnn,O X,43
76,(,O PUNCT,40
76,Code,O NOUN,35
76,:,O PUNCT,40
76,30014,O NUM,36
76,),O PUNCT,40
77,GPS,O NOUN,35
77,signal,O NOUN,35
77,weak,O ADJ,30
77,.,O PUNCT,40
77,Hovering,B-ISSUE PROPN,11
77,unstable,B-STATE ADJ,16
77,.,O PUNCT,40
77,Fly,B-ACTION VERB,2
77,with,O ADP,31
77,caution,O NOUN,35
77,(,O PUNCT,40
77,Code,O NOUN,35
77,:,O PUNCT,40
77,30002,O NUM,36
77,),O PUNCT,40
78,GPS,O NOUN,35
78,signal,O NOUN,35
78,weak,O ADJ,30
78,.,O PUNCT,40
78,Positioning,I-ACTION VERB,23
78,accuracy,B-PARAMETER NOUN,14
78,affected,O ADJ,30
78,.,O PUNCT,40
78,Fly,B-ACTION VERB,2
78,with,O ADP,31
78,caution,O NOUN,35
78,(,O PUNCT,40
78,Code,O NOUN,35
78,:,O PUNCT,40
78,30049,O NUM,36
78,),O PUNCT,40
79,Gyroscope,B-PARAMETER PROPN,15
79,initialization,O NOUN,35
79,failed,O VERB,42
79,.,O PUNCT,40
79,Restart,B-ACTION VERB,2
79,aircraft,O NOUN,35
79,(,O PUNCT,40
79,Code,O NOUN,35
79,:,O PUNCT,40
79,30045,O NUM,36
79,),O PUNCT,40
80,Home,B-COMPONENT NOUN,4
80,Point,B-STATE NOUN,18
80,updated,I-ACTION VERB,23
80,(,O PUNCT,40
80,Code,O NOUN,35
80,:,O PUNCT,40
80,120852,O NUM,36
80,),O PUNCT,40
81,Home,B-COMPONENT NOUN,4
81,Point,B-STATE NOUN,18
81,updated,I-ACTION VERB,23
81,.,O PUNCT,40
81,RTH,B-STATE PROPN,19
81,altitude,O NOUN,35
81,adjusted,I-ACTION VERB,23
81,to,O ADP,31
81,nnn,O X,43
81,(,O PUNCT,40
81,Code,O NOUN,35
81,:,O PUNCT,40
81,120852,O NUM,36
81,),O PUNCT,40
82,Home,B-COMPONENT NOUN,4
82,Point,B-STATE NOUN,18
82,updated,I-ACTION VERB,23
82,.,O PUNCT,40
82,RTH,B-STATE PROPN,19
82,altitude,O NOUN,35
82,adjusted,I-ACTION VERB,23
82,to,O ADP,31
82,nnn,O X,43
82,(,O PUNCT,40
82,Code,O NOUN,35
82,:,O PUNCT,40
82,3000001,O NUM,36
82,),O PUNCT,40
83,Homepoint,O,29
83,updated,I-ACTION VERB,23
84,Homepoint,O,29
84,updated,I-ACTION VERB,23
84,.,O PUNCT,40
84,RTH,B-STATE PROPN,19
84,altitude,O NOUN,35
84,adjusted,I-ACTION VERB,23
84,to,O ADP,31
84,nnn,O X,43
84,(,O PUNCT,40
84,Code,O NOUN,35
84,:,O PUNCT,40
84,3000001,O NUM,36
84,),O PUNCT,40
85,Image,B-COMPONENT NOUN,4
85,transmission,B-COMPONENT NOUN,4
85,signal,O NOUN,35
85,lost,O VERB,42
85,(,O PUNCT,40
85,Code,O NOUN,35
85,:,O PUNCT,40
85,80001,O NUM,36
85,),O PUNCT,40
86,IMU,B-PARAMETER PROPN,15
86,attitude,O NOUN,35
86,restricted,O ADJ,30
86,.,O PUNCT,40
86,Ensure,B-ACTION VERB,2
86,aircraft,O NOUN,35
86,is,O AUX,33
86,level,O NOUN,35
86,(,O PUNCT,40
86,Code,O NOUN,35
86,:,O PUNCT,40
86,30082,O NUM,36
86,),O PUNCT,40
87,IMU,B-PARAMETER PROPN,15
87,calibration,O NOUN,35
87,required,I-ACTION VERB,23
87,.,O PUNCT,40
87,Calibrate,B-ACTION VERB,2
87,IMU,B-PARAMETER PROPN,15
87,(,O PUNCT,40
87,Code,O NOUN,35
87,:,O PUNCT,40
87,30050,O NUM,36
87,),O PUNCT,40
88,IMU,B-PARAMETER PROPN,15
88,not,O ADV,32
88,calibrated,I-ACTION ADP,21
88,.,O PUNCT,40
88,Calibrate,B-ACTION VERB,2
88,IMU,B-PARAMETER PROPN,15
88,(,O PUNCT,40
88,Code,O NOUN,35
88,:,O PUNCT,40
88,30055,O NUM,36
88,),O PUNCT,40
89,Insufficient,B-PARAMETER ADJ,13
89,SD,B-PARAMETER PROPN,15
89,card,O NOUN,35
89,space,B-COMPONENT NOUN,4
89,.,O PUNCT,40
89,Change,B-ACTION VERB,2
89,card,O NOUN,35
89,or,O SCONJ,41
89,delete,I-ACTION VERB,23
89,files,B-COMPONENT NOUN,4
89,(,O PUNCT,40
89,Code,O NOUN,35
89,:,O PUNCT,40
89,10035,O NUM,36
89,),O PUNCT,40
90,Lighting,B-COMPONENT NOUN,4
90,environment,B-STATE NOUN,18
90,too,O ADV,32
90,dark,B-STATE ADJ,16
90,.,O PUNCT,40
90,Vision,B-COMPONENT NOUN,4
90,System,B-COMPONENT NOUN,4
90,unavailable,O ADJ,30
90,.,O PUNCT,40
90,Fly,B-ACTION VERB,2
90,with,O ADP,31
90,caution,O NOUN,35
90,(,O PUNCT,40
90,Code,O NOUN,35
90,:,O PUNCT,40
90,180037,O NUM,36
90,),O PUNCT,40
91,Low,O ADJ,30
91,battery,O NOUN,35
91,.,O PUNCT,40
91,Recharge,B-ACTION VERB,2
91,promptly,O ADV,32
91,(,O PUNCT,40
91,Code,O NOUN,35
91,:,O PUNCT,40
91,30079,O NUM,36
91,),O PUNCT,40
92,Manned,O ADJ,30
92,aircraft,O NOUN,35
92,approaching,I-ACTION VERB,23
92,.,O PUNCT,40
92,Fly,B-ACTION VERB,2
92,at,O ADP,31
92,a,O PART,37
92,safe,O ADJ,30
92,altitude,O NOUN,35
92,(,O PUNCT,40
92,Code,O NOUN,35
92,:,O PUNCT,40
92,30180,O NUM,36
92,),O PUNCT,40
93,Manned,O ADJ,30
93,aircraft,O NOUN,35
93,detected,O VERB,42
93,nearby,O ADV,32
93,.,O PUNCT,40
93,Fly,B-ACTION VERB,2
93,with,O ADP,31
93,caution,O NOUN,35
93,(,O PUNCT,40
93,Code,O NOUN,35
93,:,O PUNCT,40
93,30179,O NUM,36
93,),O PUNCT,40
94,Manned,O ADJ,30
94,aircraft,O NOUN,35
94,too,O ADV,32
94,close,I-ACTION VERB,23
94,.,O PUNCT,40
94,Fly,B-ACTION VERB,2
94,at,O ADP,31
94,a,O PART,37
94,safe,O ADJ,30
94,altitude,O NOUN,35
94,(,O PUNCT,40
94,Code,O NOUN,35
94,:,O PUNCT,40
94,30181,O NUM,36
94,),O PUNCT,40
95,Max,O ADJ,30
95,altitude,O NOUN,35
95,reached,O VERB,42
95,(,O PUNCT,40
95,Altitude,B-PARAMETER NOUN,14
95,limit,O NOUN,35
95,:,O PUNCT,40
95,nnn,O X,43
95,),O PUNCT,40
95,(,O PUNCT,40
95,Code,O NOUN,35
95,:,O PUNCT,40
95,20000001,O NUM,36
95,),O PUNCT,40
96,Mobile,B-COMPONENT ADJ,3
96,device,B-COMPONENT NOUN,4
96,CPU,B-PARAMETER PROPN,15
96,fully,O ADV,32
96,loaded,I-ACTION VERB,23
96,.,O PUNCT,40
96,Related,B-FUNCTION ADJ,6
96,performance,O NOUN,35
96,will,O AUX,33
96,be,O AUX,33
96,affected,O ADJ,30
97,Motor,B-COMPONENT NOUN,4
97,error,O NOUN,35
97,.,O PUNCT,40
97,Check,B-ACTION VERB,2
97,propellers,O NOUN,35
97,and,O SCONJ,41
97,fly,O VERB,42
97,with,O ADP,31
97,caution,O NOUN,35
97,(,O PUNCT,40
97,Code,O NOUN,35
97,:,O PUNCT,40
97,120652,O NUM,36
97,),O PUNCT,40
98,Motor,B-COMPONENT NOUN,4
98,idle,B-STATE ADJ,16
98,.,O PUNCT,40
98,Check,B-ACTION VERB,2
98,whether,O SCONJ,41
98,propellers,O NOUN,35
98,are,O AUX,33
98,installed,I-ACTION ADP,21
98,(,O PUNCT,40
98,Code,O NOUN,35
98,:,O PUNCT,40
98,30166,O NUM,36
98,),O PUNCT,40
99,Motor,B-COMPONENT NOUN,4
99,is,O AUX,33
99,Blocked,B-ISSUE VERB,12
100,Motor,B-COMPONENT NOUN,4
100,is,O AUX,33
100,Blocked,B-ISSUE VERB,12
100,.,O PUNCT,40
100,Motor,B-COMPONENT NOUN,4
100,stuck,I-STATE VERB,28
100,.,O PUNCT,40
100,Check,B-ACTION VERB,2
100,for,O ADP,31
100,objects,O NOUN,35
100,blocking,I-ACTION VERB,23
100,motor,O NOUN,35
100,or,O SCONJ,41
100,contact,O NOUN,35
100,DJI,B-PARAMETER PROPN,15
100,Support,B-FUNCTION NOUN,7
100,for,O ADP,31
100,assistance,O NOUN,35
100,(,O PUNCT,40
100,Code,O NOUN,35
100,:,O PUNCT,40
100,30165,O NUM,36
100,),O PUNCT,40
101,Motor,B-COMPONENT NOUN,4
101,stuck,I-STATE VERB,28
101,.,O PUNCT,40
101,Check,B-ACTION VERB,2
101,for,O ADP,31
101,objects,O NOUN,35
101,blocking,I-ACTION VERB,23
101,motor,O NOUN,35
101,or,O SCONJ,41
101,contact,O NOUN,35
101,DJI,B-PARAMETER PROPN,15
101,Support,B-FUNCTION NOUN,7
101,for,O ADP,31
101,assistance,O NOUN,35
101,(,O PUNCT,40
101,Code,O NOUN,35
101,:,O PUNCT,40
101,30165,O NUM,36
101,),O PUNCT,40
102,Motor,B-COMPONENT NOUN,4
102,unable,O ADJ,30
102,to,O ADP,31
102,rotate,O VERB,42
102,.,O PUNCT,40
102,Check,B-ACTION VERB,2
102,for,O ADP,31
102,objects,O NOUN,35
102,blocking,I-ACTION VERB,23
102,motor,O NOUN,35
102,or,O SCONJ,41
102,contact,O NOUN,35
102,DJI,B-PARAMETER PROPN,15
102,Support,B-FUNCTION NOUN,7
102,for,O ADP,31
102,assistance,O NOUN,35
102,(,O PUNCT,40
102,Code,O NOUN,35
102,:,O PUNCT,40
102,30165,O NUM,36
102,),O PUNCT,40
103,Motor,B-COMPONENT NOUN,4
103,unable,O ADJ,30
103,to,O ADP,31
103,rotate,O VERB,42
103,.,O PUNCT,40
103,Check,B-ACTION VERB,2
103,motor,O NOUN,35
103,(,O PUNCT,40
103,Code,O NOUN,35
103,:,O PUNCT,40
103,30142,O NUM,36
103,),O PUNCT,40
104,No,O PART,37
104,GPS,O NOUN,35
104,signal,O NOUN,35
104,.,O PUNCT,40
104,Aircraft,O NOUN,35
104,unable,O ADJ,30
104,to,O ADP,31
104,hover,O VERB,42
104,.,O PUNCT,40
104,Fly,B-ACTION VERB,2
104,with,O ADP,31
104,caution,O NOUN,35
104,(,O PUNCT,40
104,Code,O NOUN,35
104,:,O PUNCT,40
104,30008,O NUM,36
104,),O PUNCT,40
105,No,O PART,37
105,GPS,O NOUN,35
105,signal,O NOUN,35
105,.,O PUNCT,40
105,Unable,O ADJ,30
105,to,O ADP,31
105,hover,O VERB,42
105,.,O PUNCT,40
105,Fly,B-ACTION VERB,2
105,with,O ADP,31
105,caution,O NOUN,35
105,(,O PUNCT,40
105,Code,O NOUN,35
105,:,O PUNCT,40
105,30007,O NUM,36
105,),O PUNCT,40
106,No,O PART,37
106,SD,B-PARAMETER PROPN,15
106,card,O NOUN,35
106,.,O PUNCT,40
106,Insert,I-ACTION VERB,23
106,card,O NOUN,35
106,(,O PUNCT,40
106,Code,O NOUN,35
106,:,O PUNCT,40
106,10022,O NUM,36
106,),O PUNCT,40
107,Not,O ADV,32
107,Enough,B-ISSUE ADJ,9
107,Force,B-PARAMETER NOUN,14
107,/,O PUNCT,40
107,ESC,B-STATE PROPN,19
107,Error,B-ISSUE NOUN,10
108,Propeller,B-COMPONENT NOUN,4
108,Fell,B-ACTION VERB,2
108,Off,O PART,37
109,Propeller,B-COMPONENT NOUN,4
109,Fell,B-ACTION VERB,2
109,Off,O PART,37
109,.,O PUNCT,40
109,Motor,B-COMPONENT NOUN,4
109,idle,B-STATE ADJ,16
109,.,O PUNCT,40
109,Check,B-ACTION VERB,2
109,whether,O SCONJ,41
109,propellers,O NOUN,35
109,are,O AUX,33
109,installed,I-ACTION ADP,21
109,(,O PUNCT,40
109,Code,O NOUN,35
109,:,O PUNCT,40
109,30166,O NUM,36
109,),O PUNCT,40
110,Propellers,B-COMPONENT NOUN,4
110,not,O ADV,32
110,installed,I-ACTION ADP,21
110,(,O PUNCT,40
110,Code,O NOUN,35
110,:,O PUNCT,40
110,30144,O NUM,36
110,),O PUNCT,40
111,Remote,B-COMPONENT ADJ,3
111,controller,O NOUN,35
111,battery,O NOUN,35
111,level,O NOUN,35
111,low,O ADJ,30
111,.,O PUNCT,40
111,Recharge,B-ACTION VERB,2
111,promptly,O ADV,32
111,(,O PUNCT,40
111,Code,O NOUN,35
111,:,O PUNCT,40
111,60001,O NUM,36
111,),O PUNCT,40
112,Remote,B-COMPONENT ADJ,3
112,controller,O NOUN,35
112,in,O ADP,31
112,high,O ADJ,30
112,interference,O NOUN,35
112,environment,B-STATE NOUN,18
112,.,O PUNCT,40
112,Manually,O ADV,32
112,adjust,I-ACTION VERB,23
112,flight,O NOUN,35
112,route,B-PARAMETER NOUN,14
112,or,O SCONJ,41
112,return,O VERB,42
112,to,O ADP,31
112,home,O NOUN,35
112,(,O PUNCT,40
112,Code,O NOUN,35
112,:,O PUNCT,40
112,80014,O NUM,36
112,),O PUNCT,40
113,Remote,B-COMPONENT ADJ,3
113,controller,O NOUN,35
113,signal,O NOUN,35
113,lost,O VERB,42
113,(,O PUNCT,40
113,Code,O NOUN,35
113,:,O PUNCT,40
113,30029,O NUM,36
113,),O PUNCT,40
114,Remote,B-COMPONENT ADJ,3
114,controller,O NOUN,35
114,signal,O NOUN,35
114,weak,O ADJ,30
114,.,O PUNCT,40
114,Adjust,I-ACTION VERB,23
114,remote,O ADJ,30
114,controller,O NOUN,35
114,antennas,O NOUN,35
114,(,O PUNCT,40
114,Code,O NOUN,35
114,:,O PUNCT,40
114,80002,O NUM,36
114,),O PUNCT,40
115,Remote,B-COMPONENT ADJ,3
115,ID,B-PARAMETER NOUN,14
115,error,O NOUN,35
115,.,O PUNCT,40
115,Connect,I-ACTION VERB,23
115,to,O ADP,31
115,network,B-COMPONENT NOUN,4
115,to,O ADP,31
115,obtain,I-ACTION VERB,23
115,mobile,B-COMPONENT ADJ,3
115,device,B-COMPONENT NOUN,4
115,location,B-PARAMETER NOUN,14
115,.,O PUNCT,40
115,Flying,B-ACTION VERB,2
115,without,O ADP,31
115,broadcasting,I-ACTION VERB,23
115,required,I-ACTION VERB,23
115,remote,O ADJ,30
115,ID,B-PARAMETER NOUN,14
115,messages,B-PARAMETER NOUN,14
115,may,O AUX,33
115,violate,I-ACTION VERB,23
115,local,O ADJ,30
115,regulations,B-ISSUE NOUN,10
115,(,O PUNCT,40
115,Code,O NOUN,35
115,:,O PUNCT,40
115,1B080001,O NUM,36
115,),O PUNCT,40
116,Remote,B-COMPONENT ADJ,3
116,ID,B-PARAMETER NOUN,14
116,error,O NOUN,35
116,.,O PUNCT,40
116,Connect,I-ACTION VERB,23
116,to,O ADP,31
116,network,B-COMPONENT NOUN,4
116,to,O ADP,31
116,obtain,I-ACTION VERB,23
116,mobile,B-COMPONENT ADJ,3
116,device,B-COMPONENT NOUN,4
116,location,B-PARAMETER NOUN,14
116,.,O PUNCT,40
116,Flying,B-ACTION VERB,2
116,without,O ADP,31
116,broadcasting,I-ACTION VERB,23
116,required,I-ACTION VERB,23
116,remote,O ADJ,30
116,ID,B-PARAMETER NOUN,14
116,messages,B-PARAMETER NOUN,14
116,may,O AUX,33
116,violate,I-ACTION VERB,23
116,local,O ADJ,30
116,regulations,B-ISSUE NOUN,10
116,(,O PUNCT,40
116,Code,O NOUN,35
116,:,O PUNCT,40
116,30334,O NUM,36
116,),O PUNCT,40
117,Remote,B-COMPONENT ADJ,3
117,ID,B-PARAMETER NOUN,14
117,error,O NOUN,35
117,.,O PUNCT,40
117,Contact,B-ACTION NOUN,0
117,DJI,B-PARAMETER PROPN,15
117,Support,B-FUNCTION NOUN,7
117,(,O PUNCT,40
117,Code,O NOUN,35
117,:,O PUNCT,40
117,1B080002,O NUM,36
117,),O PUNCT,40
118,Remote,B-COMPONENT ADJ,3
118,ID,B-PARAMETER NOUN,14
118,functionality,B-FUNCTION NOUN,7
118,normal,O ADJ,30
118,(,O PUNCT,40
118,Code,O NOUN,35
118,:,O PUNCT,40
118,1B080003,O NUM,36
118,),O PUNCT,40
119,Remote,B-COMPONENT ADJ,3
119,ID,B-PARAMETER NOUN,14
119,functionality,B-FUNCTION NOUN,7
119,normal,O ADJ,30
119,(,O PUNCT,40
119,Code,O NOUN,35
119,:,O PUNCT,40
119,30331,O NUM,36
119,),O PUNCT,40
120,RTH,B-STATE PROPN,19
120,altitude,O NOUN,35
120,adjusted,I-ACTION VERB,23
120,to,O ADP,31
120,nnn,O X,43
120,(,O PUNCT,40
120,Code,O NOUN,35
120,:,O PUNCT,40
120,120852,O NUM,36
120,),O PUNCT,40
121,SD,B-PARAMETER PROPN,15
121,card,O NOUN,35
121,full,O ADJ,30
121,.,O PUNCT,40
121,Change,B-ACTION VERB,2
121,card,O NOUN,35
121,or,O SCONJ,41
121,delete,I-ACTION VERB,23
121,files,B-COMPONENT NOUN,4
121,(,O PUNCT,40
121,Code,O NOUN,35
121,:,O PUNCT,40
121,10027,O NUM,36
121,),O PUNCT,40
122,SD,B-PARAMETER PROPN,15
122,card,O NOUN,35
122,speed,B-PARAMETER NOUN,14
122,low,O ADJ,30
122,.,O PUNCT,40
122,Change,B-ACTION VERB,2
122,card,O NOUN,35
122,(,O PUNCT,40
122,Code,O NOUN,35
122,:,O PUNCT,40
122,10028,O NUM,36
122,),O PUNCT,40
123,Setting,B-FUNCTION NOUN,7
123,new,O ADJ,30
123,Maximum,O ADJ,30
123,Flight,B-ACTION NOUN,0
123,Altitude,B-PARAMETER NOUN,14
123,to,O ADP,31
123,nnn,O X,43
123,(,O PUNCT,40
123,nnn,O X,43
123,),O PUNCT,40
124,Setting,B-FUNCTION NOUN,7
124,new,O ADJ,30
124,Return,B-ACTION VERB,2
124,-,O PUNCT,40
124,To,O ADP,31
124,-,O PUNCT,40
124,Home,B-COMPONENT NOUN,4
124,altitude,O NOUN,35
124,to,O ADP,31
124,nnn,O X,43
124,(,O PUNCT,40
124,nnn,O X,43
124,),O PUNCT,40
125,Sprayer,B-COMPONENT NOUN,4
125,turned,O VERB,42
125,ON,O PART,37
126,Strong,B-STATE ADJ,16
126,wind,O NOUN,35
126,warning,B-ISSUE NOUN,10
126,.,O PUNCT,40
126,Aircraft,O NOUN,35
126,unable,O ADJ,30
126,to,O ADP,31
126,return,O VERB,42
126,to,O ADP,31
126,home,O NOUN,35
126,automatically,O ADV,32
126,.,O PUNCT,40
126,Lower,O ADJ,30
126,altitude,O NOUN,35
126,immediately,O ADV,32
126,and,O SCONJ,41
126,return,O VERB,42
126,to,O ADP,31
126,home,O NOUN,35
126,manually,O ADV,32
126,(,O PUNCT,40
126,Code,O NOUN,35
126,:,O PUNCT,40
126,120596,O NUM,36
126,),O PUNCT,40
127,Strong,B-STATE ADJ,16
127,wind,O NOUN,35
127,warning,B-ISSUE NOUN,10
127,.,O PUNCT,40
127,Aircraft,O NOUN,35
127,unable,O ADJ,30
127,to,O ADP,31
127,return,O VERB,42
127,to,O ADP,31
127,home,O NOUN,35
127,automatically,O ADV,32
127,.,O PUNCT,40
127,Lower,O ADJ,30
127,altitude,O NOUN,35
127,immediately,O ADV,32
127,and,O SCONJ,41
127,return,O VERB,42
127,to,O ADP,31
127,home,O NOUN,35
127,manually,O ADV,32
127,(,O PUNCT,40
127,Code,O NOUN,35
127,:,O PUNCT,40
127,30149,O NUM,36
127,),O PUNCT,40
128,Subject,B-PARAMETER NOUN,14
128,lost,O VERB,42
128,.,O PUNCT,40
128,Reselect,B-ACTION VERB,2
128,subject,B-PARAMETER NOUN,14
128,(,O PUNCT,40
128,Code,O NOUN,35
128,:,O PUNCT,40
128,800018,O NUM,36
128,),O PUNCT,40
129,The,O PRON,38
129,flight,O NOUN,35
129,attitude,O NOUN,35
129,angle,O NOUN,35
129,is,O AUX,33
129,larger,B-PARAMETER ADJ,13
129,in,O ADP,31
129,Sport,B-ISSUE NOUN,10
129,mode,O NOUN,35
129,.,O PUNCT,40
129,The,O PRON,38
129,gimbal,O NOUN,35
129,will,O AUX,33
129,rotate,O VERB,42
129,when,O SCONJ,41
129,the,O PRON,38
129,aircraft,O NOUN,35
129,starts,I-ACTION VERB,23
129,or,O SCONJ,41
129,stops,I-ACTION VERB,23
129,.,O PUNCT,40
129,Use,B-ACTION VERB,2
129,Normal,O ADJ,30
129,mode,O NOUN,35
129,if,O SCONJ,41
129,required,I-ACTION VERB,23
129,for,O ADP,31
129,stable,B-STATE ADJ,16
129,shooting,I-ACTION VERB,23
129,(,O PUNCT,40
129,Code,O NOUN,35
129,:,O PUNCT,40
129,40022,O NUM,36
129,),O PUNCT,40
130,Unable,O ADJ,30
130,to,O ADP,31
130,take,O VERB,42
130,off,O PART,37
130,(,O PUNCT,40
130,Code,O NOUN,35
130,:,O PUNCT,40
130,30064,O NUM,36
130,),O PUNCT,40
131,Unable,O ADJ,30
131,to,O ADP,31
131,take,O VERB,42
131,off,O PART,37
131,in,O ADP,31
131,low,O ADJ,30
131,light,B-PARAMETER NOUN,14
131,environment,B-STATE NOUN,18
131,.,O PUNCT,40
131,Ensure,B-ACTION VERB,2
131,there,O PRON,38
131,are,O AUX,33
131,no,O PART,37
131,metal,O ADJ,30
131,and,O SCONJ,41
131,magnetic,O ADJ,30
131,objects,O NOUN,35
131,near,O ADP,31
131,the,O PRON,38
131,aircraft,O NOUN,35
131,and,O SCONJ,41
131,calibrate,O VERB,42
131,compass,O NOUN,35
131,(,O PUNCT,40
131,Code,O NOUN,35
131,:,O PUNCT,40
131,30096,O NUM,36
131,),O PUNCT,40
132,Vision,B-COMPONENT NOUN,4
132,sensor(s,B-COMPONENT NOUN,4
132,),O PUNCT,40
132,blocked,O VERB,42
132,.,O PUNCT,40
132,Fly,B-ACTION VERB,2
132,with,O ADP,31
132,caution,O NOUN,35
132,(,O PUNCT,40
132,Code,O NOUN,35
132,:,O PUNCT,40
132,180038,O NUM,36
132,),O PUNCT,40
133,Vision,B-COMPONENT NOUN,4
133,systems,O NOUN,35
133,and,O SCONJ,41
133,obstacle,O NOUN,35
133,avoidance,O NOUN,35
133,disabled,O ADJ,30
133,(,O PUNCT,40
133,Code,O NOUN,35
133,:,O PUNCT,40
133,180059,O NUM,36
133,),O PUNCT,40
134,Weak,O ADJ,30
134,image,O NOUN,35
134,transmission,B-COMPONENT NOUN,4
134,signal,O NOUN,35
134,.,O PUNCT,40
134,Adjust,I-ACTION VERB,23
134,antennas,O NOUN,35
134,(,O PUNCT,40
134,Code,O NOUN,35
134,:,O PUNCT,40
134,80004,O NUM,36
134,),O PUNCT,40
135,Weak,O ADJ,30
135,signal,O NOUN,35
135,.,O PUNCT,40
135,Adjust,I-ACTION VERB,23
135,antennas,O NOUN,35
135,(,O PUNCT,40
135,Code,O NOUN,35
135,:,O PUNCT,40
135,80016,O NUM,36
135,),O PUNCT,40
136,Yaw,B-COMPONENT NOUN,4
136,Error,B-ISSUE NOUN,10
137,Yaw,B-COMPONENT NOUN,4
137,Error,B-ISSUE NOUN,10
138,Total,O ADJ,30
138,sprayed,O VERB,42
138,:,O PUNCT,40
138,nnn,O X,43
138,L,O X,43
138,/,O PUNCT,40
138,gal,O X,43
138,.,O PUNCT,40
138,nnn,O X,43
138,/,O PUNCT,40
138,acres,O NUM,36
138,nnn,O X,43
138,/,O PUNCT,40
138,gal,O X,43
138,.,O PUNCT,40
138,per,O ADP,31
138,acre,O NOUN,35
139,Sprayer,B-COMPONENT NOUN,4
139,turned,O VERB,42
139,ON,O PART,37
140,"""",O PUNCT,40
140,Sprayer,B-COMPONENT NOUN,4
140,turned,O VERB,42
140,OFF,O PART,37
140,",",O PUNCT,40
140,sprayed,O VERB,42
140,nnn,O X,43
140,at,O ADP,31
140,nnn,O X,43
140,liters,O NUM,36
140,/,O PUNCT,40
140,min,O NUM,36
140,"""",O PUNCT,40
141,"""",O PUNCT,40
141,Sprayer,B-COMPONENT NOUN,4
141,turned,O VERB,42
141,OFF,O PART,37
141,",",O PUNCT,40
141,spray,O VERB,42
141,rate,O NOUN,35
141,was,O AUX,33
141,nnn,O X,43
141,liters,O NUM,36
141,/,O PUNCT,40
141,min,O NUM,36
141,"""",O PUNCT,40
142,Setting,B-FUNCTION NOUN,7
142,new,O ADJ,30
142,Return,B-ACTION VERB,2
142,-,O PUNCT,40
142,To,O ADP,31
142,-,O PUNCT,40
142,Home,B-COMPONENT NOUN,4
142,altitude,O NOUN,35
142,to,O ADP,31
142,nnn,O X,43
142,(,O PUNCT,40
142,nnn,O X,43
142,),O PUNCT,40
143,Setting,B-FUNCTION NOUN,7
143,new,O ADJ,30
143,Maximum,O ADJ,30
143,Flight,B-ACTION NOUN,0
143,Altitude,B-PARAMETER NOUN,14
143,to,O ADP,31
143,nnn,O X,43
143,(,O PUNCT,40
143,nnn,O X,43
143,),O PUNCT,40
144,Propeller,B-COMPONENT NOUN,4
144,Fell,B-ACTION VERB,2
144,Off,O PART,37
145,Not,O ADV,32
145,Enough,B-ISSUE ADJ,9
145,Force,B-PARAMETER NOUN,14
145,/,O PUNCT,40
145,ESC,B-STATE PROPN,19
145,Error,B-ISSUE NOUN,10
146,Motor,B-COMPONENT NOUN,4
146,is,O AUX,33
146,Blocked,B-ISSUE VERB,12
