Unnamed: 0,sentence_ID,words,labels
1025,72,error,O NOUN
1026,72,.,O PUNCT
1027,72,Restart,B-ACTION VERB
1028,72,aircraft,O NOUN
1029,72,or,O CCONJ
1030,72,contact,O NOUN
1031,72,DJI,B-PARAMETER PROPN
1032,72,Support,B-FUNCTION NOUN
1033,72,if,O SCONJ
1034,72,the,O PRON
1035,72,issue,O NOUN
1036,72,persists,O VERB
1037,72,(,O PUNCT
1038,72,Code,O NOUN
1039,72,:,O PUNCT
1040,72,40011,O NUM
1041,72,),O PUNCT
1042,73,Gimbal,B-COMPONENT NOUN
1043,73,IMU,B-PARAMETER PROPN
1044,73,data,O NOUN
1045,73,error,O NOUN
1046,73,.,O PUNCT
1047,73,Contact,B-ACTION NOUN
1048,73,DJI,B-PARAMETER PROPN
1049,73,Support,B-FUNCTION NOUN
1050,73,for,O ADP
1051,73,assistance,O NOUN
1052,73,(,O PUNCT
1053,73,Code,O NOUN
1054,73,:,O PUNCT
1055,73,40021,O NUM
1056,73,),O PUNCT
1057,74,Gimbal,B-COMPONENT NOUN
1058,74,motor,O NOUN
1059,74,overloaded,I-STATE VERB
1060,74,.,O PUNCT
1061,74,Check,B-ACTION VERB
1062,74,whether,O SCONJ
1063,74,gimbal,O NOUN
1064,74,can,O AUX
1065,74,rotate,O VERB
1066,74,freely,O ADV
1067,74,(,O PUNCT
1068,74,Code,O NOUN
1069,74,:,O PUNCT
1070,74,40003,O NUM
1071,74,),O PUNCT
1072,75,Gimbal,B-COMPONENT NOUN
1073,75,stuck,I-STATE VERB
1074,75,.,O PUNCT
1075,75,Check,B-ACTION VERB
1076,75,whether,O SCONJ
1077,75,gimbal,O NOUN
1078,75,lock,I-STATE NOUN
1079,75,is,O AUX
1080,75,removed,I-ACTION VERB
1081,75,and,O CCONJ
1082,75,ensure,O VERB
1083,75,gimbal,O NOUN
1084,75,can,O AUX
1085,75,rotate,O VERB
1086,75,freely,O ADV
1087,75,(,O PUNCT
1088,75,Code,O NOUN
1089,75,:,O PUNCT
1090,75,40002,O NUM
1091,75,),O PUNCT
1092,76,GPS,O NOUN
1093,76,signal,O NOUN
1094,76,weak,O ADJ
1095,76,.,O PUNCT
1096,76,Fly,B-ACTION VERB
1097,76,with,O ADP
1098,76,caution,O NOUN
1099,76,.,O PUNCT
1100,76,Aircraft,O NOUN
1101,76,in,O ADP
1102,76,Altitude,B-PARAMETER NOUN
1103,76,Zone,B-COMPONENT NOUN
1104,76,.,O PUNCT
1105,76,Max,O ADJ
1106,76,altitude,O NOUN
1107,76,set,O VERB
1108,76,to,O ADP
1109,76,nnn,O X
1110,76,(,O PUNCT
1111,76,Code,O NOUN
1112,76,:,O PUNCT
1113,76,30014,O NUM
1114,76,),O PUNCT
1115,77,GPS,O NOUN
1116,77,signal,O NOUN
1117,77,weak,O ADJ
1118,77,.,O PUNCT
1119,77,Hovering,B-ISSUE PROPN
1120,77,unstable,B-STATE ADJ
1121,77,.,O PUNCT
1122,77,Fly,B-ACTION VERB
1123,77,with,O ADP
1124,77,caution,O NOUN
1125,77,(,O PUNCT
1126,77,Code,O NOUN
1127,77,:,O PUNCT
1128,77,30002,O NUM
1129,77,),O PUNCT
1130,78,GPS,O NOUN
1131,78,signal,O NOUN
1132,78,weak,O ADJ
1133,78,.,O PUNCT
1134,78,Positioning,I-ACTION VERB
1135,78,accuracy,B-PARAMETER NOUN
1136,78,affected,O ADJ
1137,78,.,O PUNCT
1138,78,Fly,B-ACTION VERB
1139,78,with,O ADP
1140,78,caution,O NOUN
1141,78,(,O PUNCT
1142,78,Code,O NOUN
1143,78,:,O PUNCT
1144,78,30049,O NUM
1145,78,),O PUNCT
1146,79,Gyroscope,B-PARAMETER PROPN
1147,79,initialization,O NOUN
1148,79,failed,O VERB
1149,79,.,O PUNCT
1150,79,Restart,B-ACTION VERB
1151,79,aircraft,O NOUN
1152,79,(,O PUNCT
1153,79,Code,O NOUN
1154,79,:,O PUNCT
1155,79,30045,O NUM
1156,79,),O PUNCT
1157,80,Home,B-COMPONENT NOUN
1158,80,Point,B-STATE NOUN
1159,80,updated,I-ACTION VERB
1160,80,(,O PUNCT
1161,80,Code,O NOUN
1162,80,:,O PUNCT
1163,80,120852,O NUM
1164,80,),O PUNCT
1165,81,Home,B-COMPONENT NOUN
1166,81,Point,B-STATE NOUN
1167,81,updated,I-ACTION VERB
1168,81,.,O PUNCT
1169,81,RTH,B-STATE PROPN
1170,81,altitude,O NOUN
1171,81,adjusted,I-ACTION VERB
1172,81,to,O ADP
1173,81,nnn,O X
1174,81,(,O PUNCT
1175,81,Code,O NOUN
1176,81,:,O PUNCT
1177,81,120852,O NUM
1178,81,),O PUNCT
1179,82,Home,B-COMPONENT NOUN
1180,82,Point,B-STATE NOUN
1181,82,updated,I-ACTION VERB
1182,82,.,O PUNCT
1183,82,RTH,B-STATE PROPN
1184,82,altitude,O NOUN
1185,82,adjusted,I-ACTION VERB
1186,82,to,O ADP
1187,82,nnn,O X
1188,82,(,O PUNCT
1189,82,Code,O NOUN
1190,82,:,O PUNCT
1191,82,3000001,O NUM
1192,82,),O PUNCT
1193,83,Homepoint,B-COMPONENT PROPN
1194,83,updated,I-ACTION VERB
1195,84,Homepoint,B-COMPONENT PROPN
1196,84,updated,I-ACTION VERB
1197,84,.,O PUNCT
1198,84,RTH,B-STATE PROPN
1199,84,altitude,O NOUN
1200,84,adjusted,I-ACTION VERB
1201,84,to,O ADP
1202,84,nnn,O X
1203,84,(,O PUNCT
1204,84,Code,O NOUN
1205,84,:,O PUNCT
1206,84,3000001,O NUM
1207,84,),O PUNCT
1208,85,Image,B-COMPONENT NOUN
1209,85,transmission,B-COMPONENT NOUN
1210,85,signal,O NOUN
1211,85,lost,O VERB
1212,85,(,O PUNCT
1213,85,Code,O NOUN
1214,85,:,O PUNCT
1215,85,80001,O NUM
1216,85,),O PUNCT
1217,86,IMU,B-PARAMETER PROPN
1218,86,attitude,O NOUN
1219,86,restricted,O ADJ
1220,86,.,O PUNCT
1221,86,Ensure,B-ACTION VERB
1222,86,aircraft,O NOUN
1223,86,is,O AUX
1224,86,level,O NOUN
1225,86,(,O PUNCT
1226,86,Code,O NOUN
1227,86,:,O PUNCT
1228,86,30082,O NUM
1229,86,),O PUNCT
1230,87,IMU,B-PARAMETER PROPN
1231,87,calibration,O NOUN
1232,87,required,I-ACTION VERB
1233,87,.,O PUNCT
1234,87,Calibrate,B-ACTION VERB
1235,87,IMU,B-PARAMETER PROPN
1236,87,(,O PUNCT
1237,87,Code,O NOUN
1238,87,:,O PUNCT
1239,87,30050,O NUM
1240,87,),O PUNCT
1241,88,IMU,B-PARAMETER PROPN
1242,88,not,O ADV
1243,88,calibrated,I-ACTION ADP
1244,88,.,O PUNCT
1245,88,Calibrate,B-ACTION VERB
1246,88,IMU,B-PARAMETER PROPN
1247,88,(,O PUNCT
1248,88,Code,O NOUN
1249,88,:,O PUNCT
1250,88,30055,O NUM
1251,88,),O PUNCT
1252,89,Insufficient,B-PARAMETER ADJ
1253,89,SD,B-PARAMETER PROPN
1254,89,card,O NOUN
1255,89,space,B-COMPONENT NOUN
1256,89,.,O PUNCT
1257,89,Change,B-ACTION VERB
1258,89,card,O NOUN
1259,89,or,O CCONJ
1260,89,delete,I-ACTION VERB
1261,89,files,B-COMPONENT NOUN
1262,89,(,O PUNCT
1263,89,Code,O NOUN
1264,89,:,O PUNCT
1265,89,10035,O NUM
1266,89,),O PUNCT
1267,90,Lighting,B-COMPONENT NOUN
1268,90,environment,B-STATE NOUN
1269,90,too,O ADV
1270,90,dark,B-STATE ADJ
1271,90,.,O PUNCT
1272,90,Vision,B-COMPONENT NOUN
1273,90,System,B-COMPONENT NOUN
1274,90,unavailable,O ADJ
1275,90,.,O PUNCT
1276,90,Fly,B-ACTION VERB
1277,90,with,O ADP
1278,90,caution,O NOUN
1279,90,(,O PUNCT
1280,90,Code,O NOUN
1281,90,:,O PUNCT
1282,90,180037,O NUM
1283,90,),O PUNCT
1284,91,Low,O ADJ
1285,91,battery,O NOUN
1286,91,.,O PUNCT
1287,91,Recharge,B-ACTION VERB
1288,91,promptly,O ADV
1289,91,(,O PUNCT
1290,91,Code,O NOUN
1291,91,:,O PUNCT
1292,91,30079,O NUM
1293,91,),O PUNCT
1294,92,Manned,O ADJ
1295,92,aircraft,O NOUN
1296,92,approaching,I-ACTION VERB
1297,92,.,O PUNCT
1298,92,Fly,B-ACTION VERB
1299,92,at,O ADP
1300,92,a,O PART
1301,92,safe,O ADJ
1302,92,altitude,O NOUN
1303,92,(,O PUNCT
1304,92,Code,O NOUN
1305,92,:,O PUNCT
1306,92,30180,O NUM
1307,92,),O PUNCT
1308,93,Manned,O ADJ
1309,93,aircraft,O NOUN
1310,93,detected,O VERB
1311,93,nearby,O ADV
1312,93,.,O PUNCT
1313,93,Fly,B-ACTION VERB
1314,93,with,O ADP
1315,93,caution,O NOUN
1316,93,(,O PUNCT
1317,93,Code,O NOUN
1318,93,:,O PUNCT
1319,93,30179,O NUM
1320,93,),O PUNCT
1321,94,Manned,O ADJ
1322,94,aircraft,O NOUN
1323,94,too,O ADV
1324,94,close,I-ACTION VERB
1325,94,.,O PUNCT
1326,94,Fly,B-ACTION VERB
1327,94,at,O ADP
1328,94,a,O PART
1329,94,safe,O ADJ
1330,94,altitude,O NOUN
1331,94,(,O PUNCT
1332,94,Code,O NOUN
1333,94,:,O PUNCT
1334,94,30181,O NUM
1335,94,),O PUNCT
1336,95,Max,O ADJ
1337,95,altitude,O NOUN
1338,95,reached,O VERB
1339,95,(,O PUNCT
1340,95,Altitude,B-PARAMETER NOUN
1341,95,limit,O NOUN
1342,95,:,O PUNCT
1343,95,nnn,O X
1344,95,),O PUNCT
1345,95,(,O PUNCT
1346,95,Code,O NOUN
1347,95,:,O PUNCT
1348,95,20000001,O NUM
1349,95,),O PUNCT
1350,96,Mobile,B-COMPONENT ADJ
1351,96,device,B-COMPONENT NOUN
1352,96,CPU,B-PARAMETER PROPN
1353,96,fully,O ADV
1354,96,loaded,I-ACTION VERB
1355,96,.,O PUNCT
1356,96,Related,B-FUNCTION ADJ
1357,96,performance,O NOUN
1358,96,will,O AUX
1359,96,be,O AUX
1360,96,affected,O ADJ
1361,97,Motor,B-COMPONENT NOUN
1362,97,error,O NOUN
1363,97,.,O PUNCT
1364,97,Check,B-ACTION VERB
1365,97,propellers,O NOUN
1366,97,and,O CCONJ
1367,97,fly,O VERB
1368,97,with,O ADP
1369,97,caution,O NOUN
1370,97,(,O PUNCT
1371,97,Code,O NOUN
1372,97,:,O PUNCT
1373,97,120652,O NUM
1374,97,),O PUNCT
1375,98,Motor,B-COMPONENT NOUN
1376,98,idle,B-STATE ADJ
1377,98,.,O PUNCT
1378,98,Check,B-ACTION VERB
1379,98,whether,O SCONJ
1380,98,propellers,O NOUN
1381,98,are,O AUX
1382,98,installed,I-ACTION ADP
1383,98,(,O PUNCT
1384,98,Code,O NOUN
1385,98,:,O PUNCT
1386,98,30166,O NUM
1387,98,),O PUNCT
1388,99,Motor,B-COMPONENT NOUN
1389,99,is,O AUX
1390,99,Blocked,B-ISSUE VERB
1391,100,Motor,B-COMPONENT NOUN
1392,100,is,O AUX
1393,100,Blocked,B-ISSUE VERB
1394,100,.,O PUNCT
1395,100,Motor,B-COMPONENT NOUN
1396,100,stuck,I-STATE VERB
1397,100,.,O PUNCT
1398,100,Check,B-ACTION VERB
1399,100,for,O ADP
1400,100,objects,O NOUN
1401,100,blocking,I-ACTION VERB
1402,100,motor,O NOUN
1403,100,or,O CCONJ
1404,100,contact,O NOUN
1405,100,DJI,B-PARAMETER PROPN
1406,100,Support,B-FUNCTION NOUN
1407,100,for,O ADP
1408,100,assistance,O NOUN
1409,100,(,O PUNCT
1410,100,Code,O NOUN
1411,100,:,O PUNCT
1412,100,30165,O NUM
1413,100,),O PUNCT
1414,101,Motor,B-COMPONENT NOUN
1415,101,stuck,I-STATE VERB
1416,101,.,O PUNCT
1417,101,Check,B-ACTION VERB
1418,101,for,O ADP
1419,101,objects,O NOUN
1420,101,blocking,I-ACTION VERB
1421,101,motor,O NOUN
1422,101,or,O CCONJ
1423,101,contact,O NOUN
1424,101,DJI,B-PARAMETER PROPN
1425,101,Support,B-FUNCTION NOUN
1426,101,for,O ADP
1427,101,assistance,O NOUN
1428,101,(,O PUNCT
1429,101,Code,O NOUN
1430,101,:,O PUNCT
1431,101,30165,O NUM
1432,101,),O PUNCT
1433,102,Motor,B-COMPONENT NOUN
1434,102,unable,O ADJ
1435,102,to,O ADP
1436,102,rotate,O VERB
1437,102,.,O PUNCT
1438,102,Check,B-ACTION VERB
1439,102,for,O ADP
1440,102,objects,O NOUN
1441,102,blocking,I-ACTION VERB
1442,102,motor,O NOUN
1443,102,or,O CCONJ
1444,102,contact,O NOUN
1445,102,DJI,B-PARAMETER PROPN
1446,102,Support,B-FUNCTION NOUN
1447,102,for,O ADP
1448,102,assistance,O NOUN
1449,102,(,O PUNCT
1450,102,Code,O NOUN
1451,102,:,O PUNCT
1452,102,30165,O NUM
1453,102,),O PUNCT
1454,103,Motor,B-COMPONENT NOUN
1455,103,unable,O ADJ
1456,103,to,O ADP
1457,103,rotate,O VERB
1458,103,.,O PUNCT
1459,103,Check,B-ACTION VERB
1460,103,motor,O NOUN
1461,103,(,O PUNCT
1462,103,Code,O NOUN
1463,103,:,O PUNCT
1464,103,30142,O NUM
1465,103,),O PUNCT
1466,104,No,O PART
1467,104,GPS,O NOUN
1468,104,signal,O NOUN
1469,104,.,O PUNCT
1470,104,Aircraft,O NOUN
1471,104,unable,O ADJ
1472,104,to,O ADP
1473,104,hover,O VERB
1474,104,.,O PUNCT
1475,104,Fly,B-ACTION VERB
1476,104,with,O ADP
1477,104,caution,O NOUN
1478,104,(,O PUNCT
1479,104,Code,O NOUN
1480,104,:,O PUNCT
1481,104,30008,O NUM
1482,104,),O PUNCT
1483,105,No,O PART
1484,105,GPS,O NOUN
1485,105,signal,O NOUN
1486,105,.,O PUNCT
1487,105,Unable,O ADJ
1488,105,to,O ADP
1489,105,hover,O VERB
1490,105,.,O PUNCT
1491,105,Fly,B-ACTION VERB
1492,105,with,O ADP
1493,105,caution,O NOUN
1494,105,(,O PUNCT
1495,105,Code,O NOUN
1496,105,:,O PUNCT
1497,105,30007,O NUM
1498,105,),O PUNCT
1499,106,No,O PART
1500,106,SD,B-PARAMETER PROPN
1501,106,card,O NOUN
1502,106,.,O PUNCT
1503,106,Insert,I-ACTION VERB
1504,106,card,O NOUN
1505,106,(,O PUNCT
1506,106,Code,O NOUN
1507,106,:,O PUNCT
1508,106,10022,O NUM
1509,106,),O PUNCT
1510,107,Not,O ADV
1511,107,Enough,B-ISSUE ADJ
1512,107,Force,B-PARAMETER NOUN
1513,107,/,O PUNCT
1514,107,ESC,B-STATE PROPN
1515,107,Error,B-ISSUE NOUN
1516,108,Propeller,B-COMPONENT NOUN
1517,108,Fell,B-ACTION VERB
1518,108,Off,O PART
1519,109,Propeller,B-COMPONENT NOUN
1520,109,Fell,B-ACTION VERB
1521,109,Off,O PART
1522,109,.,O PUNCT
1523,109,Motor,B-COMPONENT NOUN
1524,109,idle,B-STATE ADJ
1525,109,.,O PUNCT
1526,109,Check,B-ACTION VERB
1527,109,whether,O SCONJ
1528,109,propellers,O NOUN
1529,109,are,O AUX
1530,109,installed,I-ACTION ADP
1531,109,(,O PUNCT
1532,109,Code,O NOUN
1533,109,:,O PUNCT
1534,109,30166,O NUM
1535,109,),O PUNCT
1536,110,Propellers,B-COMPONENT NOUN
1537,110,not,O ADV
1538,110,installed,I-ACTION ADP
1539,110,(,O PUNCT
1540,110,Code,O NOUN
1541,110,:,O PUNCT
1542,110,30144,O NUM
1543,110,),O PUNCT
1544,111,Remote,B-COMPONENT ADJ
1545,111,controller,O NOUN
1546,111,battery,O NOUN
1547,111,level,O NOUN
1548,111,low,O ADJ
1549,111,.,O PUNCT
1550,111,Recharge,B-ACTION VERB
1551,111,promptly,O ADV
1552,111,(,O PUNCT
1553,111,Code,O NOUN
1554,111,:,O PUNCT
1555,111,60001,O NUM
1556,111,),O PUNCT
1557,112,Remote,B-COMPONENT ADJ
1558,112,controller,O NOUN
1559,112,in,O ADP
1560,112,high,O ADJ
1561,112,interference,O NOUN
1562,112,environment,B-STATE NOUN
1563,112,.,O PUNCT
1564,112,Manually,O ADV
1565,112,adjust,I-ACTION VERB
1566,112,flight,O NOUN
1567,112,route,B-PARAMETER NOUN
1568,112,or,O CCONJ
1569,112,return,O VERB
1570,112,to,O ADP
1571,112,home,O NOUN
1572,112,(,O PUNCT
1573,112,Code,O NOUN
1574,112,:,O PUNCT
1575,112,80014,O NUM
1576,112,),O PUNCT
1577,113,Remote,B-COMPONENT ADJ
1578,113,controller,O NOUN
1579,113,signal,O NOUN
1580,113,lost,O VERB
1581,113,(,O PUNCT
1582,113,Code,O NOUN
1583,113,:,O PUNCT
1584,113,30029,O NUM
1585,113,),O PUNCT
1586,114,Remote,B-COMPONENT ADJ
1587,114,controller,O NOUN
1588,114,signal,O NOUN
1589,114,weak,O ADJ
1590,114,.,O PUNCT
1591,114,Adjust,I-ACTION VERB
1592,114,remote,O ADJ
1593,114,controller,O NOUN
1594,114,antennas,O NOUN
1595,114,(,O PUNCT
1596,114,Code,O NOUN
1597,114,:,O PUNCT
1598,114,80002,O NUM
1599,114,),O PUNCT
1600,115,Remote,B-COMPONENT ADJ
1601,115,ID,B-PARAMETER NOUN
1602,115,error,O NOUN
1603,115,.,O PUNCT
1604,115,Connect,I-ACTION VERB
1605,115,to,O ADP
1606,115,network,B-COMPONENT NOUN
1607,115,to,O ADP
1608,115,obtain,I-ACTION VERB
1609,115,mobile,B-COMPONENT ADJ
1610,115,device,B-COMPONENT NOUN
1611,115,location,B-PARAMETER NOUN
1612,115,.,O PUNCT
1613,115,Flying,B-ACTION VERB
1614,115,without,O ADP
1615,115,broadcasting,I-ACTION VERB
1616,115,required,I-ACTION VERB
1617,115,remote,O ADJ
1618,115,ID,B-PARAMETER NOUN
1619,115,messages,B-PARAMETER NOUN
1620,115,may,O AUX
1621,115,violate,I-ACTION VERB
1622,115,local,O ADJ
1623,115,regulations,B-ISSUE NOUN
1624,115,(,O PUNCT
1625,115,Code,O NOUN
1626,115,:,O PUNCT
1627,115,1B080001,O NUM
1628,115,),O PUNCT
1629,116,Remote,B-COMPONENT ADJ
1630,116,ID,B-PARAMETER NOUN
1631,116,error,O NOUN
1632,116,.,O PUNCT
1633,116,Connect,I-ACTION VERB
1634,116,to,O ADP
1635,116,network,B-COMPONENT NOUN
1636,116,to,O ADP
1637,116,obtain,I-ACTION VERB
1638,116,mobile,B-COMPONENT ADJ
1639,116,device,B-COMPONENT NOUN
1640,116,location,B-PARAMETER NOUN
1641,116,.,O PUNCT
1642,116,Flying,B-ACTION VERB
1643,116,without,O ADP
1644,116,broadcasting,I-ACTION VERB
1645,116,required,I-ACTION VERB
1646,116,remote,O ADJ
1647,116,ID,B-PARAMETER NOUN
1648,116,messages,B-PARAMETER NOUN
1649,116,may,O AUX
1650,116,violate,I-ACTION VERB
1651,116,local,O ADJ
1652,116,regulations,B-ISSUE NOUN
1653,116,(,O PUNCT
1654,116,Code,O NOUN
1655,116,:,O PUNCT
1656,116,30334,O NUM
1657,116,),O PUNCT
1658,117,Remote,B-COMPONENT ADJ
1659,117,ID,B-PARAMETER NOUN
1660,117,error,O NOUN
1661,117,.,O PUNCT
1662,117,Contact,B-ACTION NOUN
1663,117,DJI,B-PARAMETER PROPN
1664,117,Support,B-FUNCTION NOUN
1665,117,(,O PUNCT
1666,117,Code,O NOUN
1667,117,:,O PUNCT
1668,117,1B080002,O NUM
1669,117,),O PUNCT
1670,118,Remote,B-COMPONENT ADJ
1671,118,ID,B-PARAMETER NOUN
1672,118,functionality,B-FUNCTION NOUN
1673,118,normal,O ADJ
1674,118,(,O PUNCT
1675,118,Code,O NOUN
1676,118,:,O PUNCT
1677,118,1B080003,O NUM
1678,118,),O PUNCT
1679,119,Remote,B-COMPONENT ADJ
1680,119,ID,B-PARAMETER NOUN
1681,119,functionality,B-FUNCTION NOUN
1682,119,normal,O ADJ
1683,119,(,O PUNCT
1684,119,Code,O NOUN
1685,119,:,O PUNCT
1686,119,30331,O NUM
1687,119,),O PUNCT
1688,120,RTH,B-STATE PROPN
1689,120,altitude,O NOUN
1690,120,adjusted,I-ACTION VERB
1691,120,to,O ADP
1692,120,nnn,O X
1693,120,(,O PUNCT
1694,120,Code,O NOUN
1695,120,:,O PUNCT
1696,120,120852,O NUM
1697,120,),O PUNCT
1698,121,SD,B-PARAMETER PROPN
1699,121,card,O NOUN
1700,121,full,O ADJ
1701,121,.,O PUNCT
1702,121,Change,B-ACTION VERB
1703,121,card,O NOUN
1704,121,or,O CCONJ
1705,121,delete,I-ACTION VERB
1706,121,files,B-COMPONENT NOUN
1707,121,(,O PUNCT
1708,121,Code,O NOUN
1709,121,:,O PUNCT
1710,121,10027,O NUM
1711,121,),O PUNCT
1712,122,SD,B-PARAMETER PROPN
1713,122,card,O NOUN
1714,122,speed,B-PARAMETER NOUN
1715,122,low,O ADJ
1716,122,.,O PUNCT
1717,122,Change,B-ACTION VERB
1718,122,card,O NOUN
1719,122,(,O PUNCT
1720,122,Code,O NOUN
1721,122,:,O PUNCT
1722,122,10028,O NUM
1723,122,),O PUNCT
1724,123,Setting,B-FUNCTION NOUN
1725,123,new,O ADJ
1726,123,Maximum,O ADJ
1727,123,Flight,B-ACTION NOUN
1728,123,Altitude,B-PARAMETER NOUN
1729,123,to,O ADP
1730,123,nnn,O X
1731,123,(,O PUNCT
1732,123,nnn,O X
1733,123,),O PUNCT
1734,124,Setting,B-FUNCTION NOUN
1735,124,new,O ADJ
1736,124,Return,B-ACTION VERB
1737,124,-,O PUNCT
1738,124,To,O ADP
1739,124,-,O PUNCT
1740,124,Home,B-COMPONENT NOUN
1741,124,altitude,O NOUN
1742,124,to,O ADP
1743,124,nnn,O X
1744,124,(,O PUNCT
1745,124,nnn,O X
1746,124,),O PUNCT
1747,125,Sprayer,B-COMPONENT NOUN
1748,125,turned,O VERB
1749,125,ON,O PART
1750,126,Strong,B-STATE ADJ
1751,126,wind,O NOUN
1752,126,warning,B-ISSUE NOUN
1753,126,.,O PUNCT
1754,126,Aircraft,O NOUN
1755,126,unable,O ADJ
1756,126,to,O ADP
1757,126,return,O VERB
1758,126,to,O ADP
1759,126,home,O NOUN
1760,126,automatically,O ADV
1761,126,.,O PUNCT
1762,126,Lower,O ADJ
1763,126,altitude,O NOUN
1764,126,immediately,O ADV
1765,126,and,O CCONJ
1766,126,return,O VERB
1767,126,to,O ADP
1768,126,home,O NOUN
1769,126,manually,O ADV
1770,126,(,O PUNCT
1771,126,Code,O NOUN
1772,126,:,O PUNCT
1773,126,120596,O NUM
1774,126,),O PUNCT
1775,127,Strong,B-STATE ADJ
1776,127,wind,O NOUN
1777,127,warning,B-ISSUE NOUN
1778,127,.,O PUNCT
1779,127,Aircraft,O NOUN
1780,127,unable,O ADJ
1781,127,to,O ADP
1782,127,return,O VERB
1783,127,to,O ADP
1784,127,home,O NOUN
1785,127,automatically,O ADV
1786,127,.,O PUNCT
1787,127,Lower,O ADJ
1788,127,altitude,O NOUN
1789,127,immediately,O ADV
1790,127,and,O CCONJ
1791,127,return,O VERB
1792,127,to,O ADP
1793,127,home,O NOUN
1794,127,manually,O ADV
1795,127,(,O PUNCT
1796,127,Code,O NOUN
1797,127,:,O PUNCT
1798,127,30149,O NUM
1799,127,),O PUNCT
1800,128,Subject,B-PARAMETER NOUN
1801,128,lost,O VERB
1802,128,.,O PUNCT
1803,128,Reselect,B-ACTION VERB
1804,128,subject,B-PARAMETER NOUN
1805,128,(,O PUNCT
1806,128,Code,O NOUN
1807,128,:,O PUNCT
1808,128,800018,O NUM
1809,128,),O PUNCT
1810,129,The,O PRON
1811,129,flight,O NOUN
1812,129,attitude,O NOUN
1813,129,angle,O NOUN
1814,129,is,O AUX
1815,129,larger,B-PARAMETER ADJ
1816,129,in,O ADP
1817,129,Sport,B-ISSUE NOUN
1818,129,mode,O NOUN
1819,129,.,O PUNCT
1820,129,The,O PRON
1821,129,gimbal,O NOUN
1822,129,will,O AUX
1823,129,rotate,O VERB
1824,129,when,O SCONJ
1825,129,the,O PRON
1826,129,aircraft,O NOUN
1827,129,starts,I-ACTION VERB
1828,129,or,O CCONJ
1829,129,stops,I-ACTION VERB
1830,129,.,O PUNCT
1831,129,Use,B-ACTION VERB
1832,129,Normal,O ADJ
1833,129,mode,O NOUN
1834,129,if,O SCONJ
1835,129,required,I-ACTION VERB
1836,129,for,O ADP
1837,129,stable,B-STATE ADJ
1838,129,shooting,I-ACTION VERB
1839,129,(,O PUNCT
1840,129,Code,O NOUN
1841,129,:,O PUNCT
1842,129,40022,O NUM
1843,129,),O PUNCT
1844,130,Unable,O ADJ
1845,130,to,O ADP
1846,130,take,O VERB
1847,130,off,O PART
1848,130,(,O PUNCT
1849,130,Code,O NOUN
1850,130,:,O PUNCT
1851,130,30064,O NUM
1852,130,),O PUNCT
1853,131,Unable,O ADJ
1854,131,to,O ADP
1855,131,take,O VERB
1856,131,off,O PART
1857,131,in,O ADP
1858,131,low,O ADJ
1859,131,light,B-PARAMETER NOUN
1860,131,environment,B-STATE NOUN
1861,131,.,O PUNCT
1862,131,Ensure,B-ACTION VERB
1863,131,there,O PRON
1864,131,are,O AUX
1865,131,no,O PART
1866,131,metal,O ADJ
1867,131,and,O CCONJ
1868,131,magnetic,O ADJ
1869,131,objects,O NOUN
1870,131,near,O ADP
1871,131,the,O PRON
1872,131,aircraft,O NOUN
1873,131,and,O CCONJ
1874,131,calibrate,O VERB
1875,131,compass,O NOUN
1876,131,(,O PUNCT
1877,131,Code,O NOUN
1878,131,:,O PUNCT
1879,131,30096,O NUM
1880,131,),O PUNCT
1881,132,Vision,B-COMPONENT NOUN
1882,132,sensor(s,B-COMPONENT NOUN
1883,132,),O PUNCT
1884,132,blocked,O VERB
1885,132,.,O PUNCT
1886,132,Fly,B-ACTION VERB
1887,132,with,O ADP
1888,132,caution,O NOUN
1889,132,(,O PUNCT
1890,132,Code,O NOUN
1891,132,:,O PUNCT
1892,132,180038,O NUM
1893,132,),O PUNCT
1894,133,Vision,B-COMPONENT NOUN
1895,133,systems,O NOUN
1896,133,and,O CCONJ
1897,133,obstacle,O NOUN
1898,133,avoidance,O NOUN
1899,133,disabled,O ADJ
1900,133,(,O PUNCT
1901,133,Code,O NOUN
1902,133,:,O PUNCT
1903,133,180059,O NUM
1904,133,),O PUNCT
1905,134,Weak,O ADJ
1906,134,image,O NOUN
1907,134,transmission,B-COMPONENT NOUN
1908,134,signal,O NOUN
1909,134,.,O PUNCT
1910,134,Adjust,I-ACTION VERB
1911,134,antennas,O NOUN
1912,134,(,O PUNCT
1913,134,Code,O NOUN
1914,134,:,O PUNCT
1915,134,80004,O NUM
1916,134,),O PUNCT
1917,135,Weak,O ADJ
1918,135,signal,O NOUN
1919,135,.,O PUNCT
1920,135,Adjust,I-ACTION VERB
1921,135,antennas,O NOUN
1922,135,(,O PUNCT
1923,135,Code,O NOUN
1924,135,:,O PUNCT
1925,135,80016,O NUM
1926,135,),O PUNCT
1927,136,Yaw,B-COMPONENT NOUN
1928,136,Error,B-ISSUE NOUN
1929,137,Yaw,B-COMPONENT NOUN
1930,137,Error,B-ISSUE NOUN
1931,138,Total,O ADJ
1932,138,sprayed,O VERB
1933,138,:,O PUNCT
1934,138,nnn,O X
1935,138,L,O X
1936,138,/,O PUNCT
1937,138,gal,O X
1938,138,.,O PUNCT
1939,138,nnn,O X
1940,138,/,O PUNCT
1941,138,acres,O NUM
1942,138,nnn,O X
1943,138,/,O PUNCT
